Date,Open,High,Low,Close,Adj Close,Volume
1995-10-23,587.460022,587.460022,583.72998,585.0599980000001,585.0599980000001,330750000
1995-10-24,585.0599980000001,587.3099980000001,584.75,586.539978,586.539978,415540000
1995-10-25,586.539978,587.1900019999999,581.409973,582.469971,582.469971,433620000
1995-10-26,582.469971,582.630005,572.530029,576.719971,576.719971,464270000
1995-10-27,576.719971,579.710022,573.210022,579.700012,579.700012,379230000
1995-10-30,579.700012,583.789978,579.700012,583.25,583.25,319160000
1995-10-31,583.25,586.710022,581.5,581.5,581.5,377390000
1995-11-01,581.5,584.23999,581.039978,584.219971,584.219971,378090000
1995-11-02,584.219971,589.719971,584.219971,589.719971,589.719971,397070000
1995-11-03,589.719971,590.570007,588.650024,590.570007,590.570007,348500000
1995-11-06,590.570007,590.6400150000001,588.3099980000001,588.460022,588.460022,309100000
1995-11-07,588.460022,588.460022,584.23999,586.320007,586.320007,364680000
1995-11-08,586.320007,591.710022,586.320007,591.710022,591.710022,359780000
1995-11-09,591.710022,593.900024,590.8900150000001,593.26001,593.26001,380760000
1995-11-10,593.26001,593.26001,590.3900150000001,592.719971,592.719971,298690000
1995-11-13,592.719971,593.719971,590.580017,592.299988,592.299988,295840000
1995-11-14,592.299988,592.299988,588.97998,589.289978,589.289978,354420000
1995-11-15,589.289978,593.969971,588.3599849999999,593.960022,593.960022,376100000
1995-11-16,593.960022,597.909973,593.52002,597.340027,597.340027,423280000
1995-11-17,597.340027,600.1400150000001,597.299988,600.070007,600.070007,437200000
1995-11-20,600.070007,600.400024,596.169983,596.849976,596.849976,333150000
1995-11-21,596.849976,600.280029,595.419983,600.23999,600.23999,408320000
1995-11-22,600.23999,600.710022,598.400024,598.400024,598.400024,404980000
1995-11-24,598.400024,600.23999,598.400024,599.969971,599.969971,125870000
1995-11-27,599.969971,603.349976,599.969971,601.320007,601.320007,359130000
1995-11-28,601.320007,606.450012,599.02002,606.450012,606.450012,408860000
1995-11-29,606.450012,607.659973,605.469971,607.6400150000001,607.6400150000001,398280000
1995-11-30,607.6400150000001,608.6900019999999,605.369995,605.369995,605.369995,440050000
1995-12-01,605.369995,608.1099849999999,605.369995,606.97998,606.97998,393310000
1995-12-04,606.97998,613.830017,606.840027,613.679993,613.679993,405480000
1995-12-05,613.679993,618.47998,613.1400150000001,617.679993,617.679993,437360000
1995-12-06,617.679993,621.1099849999999,616.6900019999999,620.179993,620.179993,417780000
1995-12-07,620.179993,620.1900019999999,615.210022,616.169983,616.169983,379260000
1995-12-08,616.169983,617.820007,614.320007,617.47998,617.47998,327900000
1995-12-11,617.47998,620.900024,617.1400150000001,619.52002,619.52002,342070000
1995-12-12,619.52002,619.549988,617.679993,618.780029,618.780029,349860000
1995-12-13,618.780029,622.02002,618.27002,621.6900019999999,621.6900019999999,415290000
1995-12-14,621.6900019999999,622.880005,616.130005,616.919983,616.919983,465300000
1995-12-15,616.919983,617.719971,614.460022,616.340027,616.340027,636800000
1995-12-18,616.340027,616.340027,606.130005,606.8099980000001,606.8099980000001,426270000
1995-12-19,606.8099980000001,611.9400019999999,605.049988,611.929993,611.929993,478280000
1995-12-20,611.929993,614.27002,605.929993,605.9400019999999,605.9400019999999,437680000
1995-12-21,605.9400019999999,610.52002,605.9400019999999,610.48999,610.48999,415810000
1995-12-22,610.48999,613.5,610.450012,611.950012,611.950012,289600000
1995-12-26,611.960022,614.5,611.960022,614.299988,614.299988,217280000
1995-12-27,614.299988,615.72998,613.75,614.530029,614.530029,252300000
1995-12-28,614.530029,615.5,612.400024,614.119995,614.119995,288660000
1995-12-29,614.119995,615.929993,612.3599849999999,615.929993,615.929993,321250000
1996-01-02,615.929993,620.73999,613.169983,620.72998,620.72998,364180000
1996-01-03,620.72998,623.25,619.5599980000001,621.320007,621.320007,468950000
1996-01-04,621.320007,624.48999,613.960022,617.700012,617.700012,512580000
1996-01-05,617.700012,617.700012,612.02002,616.710022,616.710022,437110000
1996-01-08,616.710022,618.460022,616.48999,618.460022,618.460022,130360000
1996-01-09,618.460022,619.150024,608.210022,609.450012,609.450012,417400000
1996-01-10,609.450012,609.450012,597.289978,598.47998,598.47998,496830000
1996-01-11,598.47998,602.710022,597.539978,602.6900019999999,602.6900019999999,408800000
1996-01-12,602.6900019999999,604.799988,597.460022,601.8099980000001,601.8099980000001,383400000
1996-01-15,601.8099980000001,603.429993,598.469971,599.820007,599.820007,306180000
1996-01-16,599.820007,608.4400019999999,599.049988,608.4400019999999,608.4400019999999,425220000
1996-01-17,608.4400019999999,609.929993,604.700012,606.369995,606.369995,458720000
1996-01-18,606.369995,608.27002,604.119995,608.23999,608.23999,450410000
1996-01-19,608.23999,612.919983,606.76001,611.830017,611.830017,497720000
1996-01-22,611.830017,613.450012,610.950012,613.400024,613.400024,398040000
1996-01-23,613.400024,613.400024,610.650024,612.789978,612.789978,416910000
1996-01-24,612.789978,619.960022,612.789978,619.960022,619.960022,476380000
1996-01-25,619.960022,620.150024,616.619995,617.030029,617.030029,453270000
1996-01-26,617.030029,621.700012,615.26001,621.619995,621.619995,385700000
1996-01-29,621.619995,624.219971,621.419983,624.219971,624.219971,363330000
1996-01-30,624.219971,630.289978,624.219971,630.150024,630.150024,464350000
1996-01-31,630.150024,636.179993,629.47998,636.02002,636.02002,472210000
1996-02-01,636.02002,638.460022,634.539978,638.460022,638.460022,461430000
1996-02-02,638.460022,639.26001,634.289978,635.840027,635.840027,420020000
1996-02-05,635.840027,641.429993,633.710022,641.429993,641.429993,377760000
1996-02-06,641.429993,646.669983,639.679993,646.330017,646.330017,465940000
1996-02-07,646.330017,649.929993,645.590027,649.929993,649.929993,462730000
1996-02-08,649.929993,656.539978,647.929993,656.070007,656.070007,474970000
1996-02-09,656.070007,661.080017,653.6400150000001,656.369995,656.369995,477640000
1996-02-12,656.369995,662.950012,656.340027,661.450012,661.450012,397890000
1996-02-13,661.450012,664.22998,657.919983,660.51001,660.51001,441540000
1996-02-14,660.51001,661.530029,654.3599849999999,655.580017,655.580017,421790000
1996-02-15,655.580017,656.840027,651.150024,651.320007,651.320007,415320000
1996-02-16,651.320007,651.419983,646.98999,647.97998,647.97998,445570000
1996-02-20,647.97998,647.97998,638.789978,640.650024,640.650024,395910000
1996-02-21,640.650024,648.1099849999999,640.650024,648.099976,648.099976,431220000
1996-02-22,648.099976,659.75,648.099976,658.8599849999999,658.8599849999999,485470000
1996-02-23,658.8599849999999,663.0,652.25,659.080017,659.080017,443130000
1996-02-26,659.080017,659.080017,650.159973,650.460022,650.460022,399330000
1996-02-27,650.460022,650.619995,643.869995,647.23999,647.23999,431340000
1996-02-28,647.23999,654.3900150000001,643.98999,644.75,644.75,447790000
1996-02-29,644.75,646.950012,639.01001,640.429993,640.429993,453170000
1996-03-01,640.429993,644.380005,635.0,644.369995,644.369995,471480000
1996-03-04,644.369995,653.539978,644.369995,650.8099980000001,650.8099980000001,417270000
1996-03-05,650.8099980000001,655.799988,648.77002,655.789978,655.789978,445700000
1996-03-06,655.789978,656.969971,651.6099849999999,652.0,652.0,428220000
1996-03-07,652.0,653.650024,649.539978,653.650024,653.650024,425790000
1996-03-08,653.650024,653.650024,627.630005,633.5,633.5,546550000
1996-03-11,633.5,640.409973,629.950012,640.02002,640.02002,449500000
1996-03-12,640.02002,640.02002,628.820007,637.090027,637.090027,454980000
1996-03-13,637.090027,640.52002,635.1900019999999,638.549988,638.549988,413030000
1996-03-14,638.549988,644.169983,638.549988,640.869995,640.869995,492630000
1996-03-15,640.869995,642.869995,638.349976,641.429993,641.429993,529970000
1996-03-18,641.429993,652.650024,641.429993,652.650024,652.650024,437100000
1996-03-19,652.650024,656.179993,649.799988,651.6900019999999,651.6900019999999,438300000
1996-03-20,651.6900019999999,653.130005,645.570007,649.97998,649.97998,409780000
1996-03-21,649.97998,651.539978,648.099976,649.1900019999999,649.1900019999999,367180000
1996-03-22,649.1900019999999,652.080017,649.1900019999999,650.619995,650.619995,329390000
1996-03-25,650.619995,655.5,648.820007,650.039978,650.039978,336700000
1996-03-26,650.039978,654.3099980000001,648.150024,652.969971,652.969971,400090000
1996-03-27,652.969971,653.9400019999999,647.599976,648.909973,648.909973,406280000
1996-03-28,648.909973,649.580017,646.3599849999999,648.9400019999999,648.9400019999999,370750000
1996-03-29,648.9400019999999,650.960022,644.8900150000001,645.5,645.5,413510000
1996-04-01,645.5,653.869995,645.5,653.72998,653.72998,392120000
1996-04-02,653.72998,655.27002,652.8099980000001,655.26001,655.26001,406640000
1996-04-03,655.26001,655.8900150000001,651.8099980000001,655.880005,655.880005,386620000
1996-04-04,655.880005,656.679993,654.8900150000001,655.8599849999999,655.8599849999999,383400000
1996-04-08,655.8599849999999,655.8599849999999,638.039978,644.23999,644.23999,411810000
1996-04-09,644.23999,646.330017,640.840027,642.1900019999999,642.1900019999999,426790000
1996-04-10,642.1900019999999,642.780029,631.76001,633.5,633.5,475150000
1996-04-11,633.5,635.26001,624.1400150000001,631.179993,631.179993,519710000
1996-04-12,631.179993,637.1400150000001,631.179993,636.710022,636.710022,413270000
1996-04-15,636.710022,642.48999,636.710022,642.48999,642.48999,346370000
1996-04-16,642.48999,645.570007,642.150024,645.0,645.0,453310000
1996-04-17,645.0,645.0,638.710022,641.6099849999999,641.6099849999999,465200000
1996-04-18,641.6099849999999,644.659973,640.76001,643.6099849999999,643.6099849999999,415150000
1996-04-19,643.6099849999999,647.320007,643.6099849999999,645.070007,645.070007,435690000
1996-04-22,645.070007,650.909973,645.070007,647.8900150000001,647.8900150000001,395370000
1996-04-23,647.8900150000001,651.590027,647.700012,651.580017,651.580017,452690000
1996-04-24,651.580017,653.369995,648.25,650.169983,650.169983,494220000
1996-04-25,650.169983,654.179993,647.0599980000001,652.869995,652.869995,462120000
1996-04-26,652.869995,656.429993,651.960022,653.460022,653.460022,402530000
1996-04-29,653.460022,654.710022,651.599976,654.159973,654.159973,344030000
1996-04-30,654.159973,654.590027,651.049988,654.169983,654.169983,393390000
1996-05-01,654.169983,656.4400019999999,652.26001,654.580017,654.580017,404620000
1996-05-02,654.580017,654.580017,642.130005,643.380005,643.380005,442960000
1996-05-03,643.380005,648.450012,640.22998,641.630005,641.630005,434010000
1996-05-06,641.630005,644.6400150000001,636.1900019999999,640.8099980000001,640.8099980000001,375820000
1996-05-07,640.8099980000001,641.400024,636.960022,638.26001,638.26001,410770000
1996-05-08,638.26001,644.789978,630.070007,644.77002,644.77002,495460000
1996-05-09,644.77002,647.950012,643.179993,645.4400019999999,645.4400019999999,404310000
1996-05-10,645.4400019999999,653.0,645.4400019999999,652.090027,652.090027,428370000
1996-05-13,652.090027,662.159973,652.090027,661.51001,661.51001,394180000
1996-05-14,661.51001,666.960022,661.51001,665.599976,665.599976,460440000
1996-05-15,665.599976,669.820007,664.460022,665.419983,665.419983,447790000
1996-05-16,665.419983,667.1099849999999,662.789978,664.849976,664.849976,392070000
1996-05-17,664.849976,669.840027,664.849976,668.909973,668.909973,429140000
1996-05-20,668.909973,673.659973,667.6400150000001,673.150024,673.150024,385000000
1996-05-21,673.150024,675.5599980000001,672.26001,672.76001,672.76001,409610000
1996-05-22,672.76001,678.419983,671.22998,678.419983,678.419983,423670000
1996-05-23,678.419983,681.099976,673.450012,676.0,676.0,431850000
1996-05-24,676.0,679.719971,676.0,678.51001,678.51001,329150000
1996-05-28,678.51001,679.97998,671.52002,672.22998,672.22998,341480000
1996-05-29,672.22998,673.72998,666.090027,667.929993,667.929993,346730000
1996-05-30,667.929993,673.51001,664.5599980000001,671.700012,671.700012,381960000
1996-05-31,671.700012,673.460022,667.0,669.119995,669.119995,351750000
1996-06-03,669.119995,669.119995,665.1900019999999,667.679993,667.679993,318470000
1996-06-04,667.679993,672.599976,667.679993,672.5599980000001,672.5599980000001,386040000
1996-06-05,672.5599980000001,678.450012,672.090027,678.4400019999999,678.4400019999999,380360000
1996-06-06,678.4400019999999,680.320007,673.02002,673.030029,673.030029,466940000
1996-06-07,673.030029,673.3099980000001,662.47998,673.3099980000001,673.3099980000001,445710000
1996-06-10,673.3099980000001,673.6099849999999,670.150024,672.159973,672.159973,337480000
1996-06-11,672.159973,676.719971,669.9400019999999,670.969971,670.969971,405390000
1996-06-12,670.969971,673.669983,668.77002,669.039978,669.039978,397190000
1996-06-13,669.039978,670.539978,665.48999,667.919983,667.919983,397620000
1996-06-14,667.919983,668.400024,664.349976,665.849976,665.849976,390630000
1996-06-17,665.849976,668.27002,664.090027,665.159973,665.159973,298410000
1996-06-18,665.159973,666.3599849999999,661.340027,662.0599980000001,662.0599980000001,373290000
1996-06-19,662.0599980000001,665.619995,661.210022,661.960022,661.960022,383610000
1996-06-20,661.960022,664.960022,658.75,662.099976,662.099976,441060000
1996-06-21,662.099976,666.840027,662.099976,666.840027,666.840027,520340000
1996-06-24,666.840027,671.070007,666.840027,668.849976,668.849976,333840000
1996-06-25,668.849976,670.650024,667.289978,668.47998,668.47998,391900000
1996-06-26,668.47998,668.48999,663.669983,664.3900150000001,664.3900150000001,386520000
1996-06-27,664.3900150000001,668.900024,661.5599980000001,668.549988,668.549988,405580000
1996-06-28,668.549988,672.679993,668.549988,670.630005,670.630005,470460000
1996-07-01,670.630005,675.880005,670.630005,675.880005,675.880005,345750000
1996-07-02,675.880005,675.880005,672.549988,673.6099849999999,673.6099849999999,388000000
1996-07-03,673.6099849999999,673.6400150000001,670.210022,672.400024,672.400024,336260000
1996-07-05,672.400024,672.400024,657.409973,657.4400019999999,657.4400019999999,181470000
1996-07-08,657.4400019999999,657.650024,651.130005,652.539978,652.539978,367560000
1996-07-09,652.539978,656.599976,652.539978,654.75,654.75,400170000
1996-07-10,654.75,656.27002,648.3900150000001,656.0599980000001,656.0599980000001,421350000
1996-07-11,656.0599980000001,656.0599980000001,639.52002,645.669983,645.669983,520470000
1996-07-12,645.669983,647.6400150000001,640.210022,646.1900019999999,646.1900019999999,396740000
1996-07-15,646.1900019999999,646.1900019999999,629.6900019999999,629.799988,629.799988,419020000
1996-07-16,629.799988,631.98999,605.880005,628.369995,628.369995,682980000
1996-07-17,628.369995,636.6099849999999,628.369995,634.070007,634.070007,513830000
1996-07-18,634.070007,644.4400019999999,633.289978,643.5599980000001,643.5599980000001,474460000
1996-07-19,643.51001,643.51001,635.5,638.72998,638.72998,408070000
1996-07-22,638.72998,638.72998,630.380005,633.77002,633.77002,327300000
1996-07-23,633.789978,637.700012,625.650024,626.869995,626.869995,421900000
1996-07-24,626.1900019999999,629.099976,616.429993,626.650024,626.650024,463030000
1996-07-25,626.650024,633.570007,626.650024,631.169983,631.169983,405390000
1996-07-26,631.169983,636.22998,631.169983,635.900024,635.900024,349900000
1996-07-29,635.900024,635.900024,630.900024,630.909973,630.909973,281560000
1996-07-30,630.909973,635.26001,629.219971,635.26001,635.26001,341090000
1996-07-31,635.26001,640.539978,633.73999,639.950012,639.950012,403560000
1996-08-01,639.950012,650.659973,639.48999,650.02002,650.02002,439110000
1996-08-02,650.02002,662.48999,650.02002,662.48999,662.48999,442080000
1996-08-05,662.48999,663.6400150000001,659.030029,660.22998,660.22998,307240000
1996-08-06,660.22998,662.75,656.830017,662.380005,662.380005,347290000
1996-08-07,662.380005,664.6099849999999,660.0,664.159973,664.159973,394340000
1996-08-08,664.159973,664.169983,661.280029,662.590027,662.590027,334570000
1996-08-09,662.590027,665.369995,660.3099980000001,662.099976,662.099976,327280000
1996-08-12,662.099976,665.77002,658.950012,665.77002,665.77002,312170000
1996-08-13,665.77002,665.77002,659.130005,660.200012,660.200012,362470000
1996-08-14,660.200012,662.419983,658.469971,662.049988,662.049988,343460000
1996-08-15,662.049988,664.179993,660.6400150000001,662.280029,662.280029,323950000
1996-08-16,662.280029,666.340027,662.26001,665.210022,665.210022,337650000
1996-08-19,665.210022,667.119995,665.0,666.580017,666.580017,294080000
1996-08-20,666.580017,666.98999,665.150024,665.6900019999999,665.6900019999999,334960000
1996-08-21,665.6900019999999,665.6900019999999,662.159973,665.070007,665.070007,348820000
1996-08-22,665.070007,670.679993,664.880005,670.679993,670.679993,354950000
1996-08-23,670.679993,670.679993,664.929993,667.030029,667.030029,308010000
1996-08-26,667.030029,667.030029,662.3599849999999,663.880005,663.880005,281430000
1996-08-27,663.880005,666.400024,663.5,666.400024,666.400024,310520000
1996-08-28,666.400024,667.409973,664.3900150000001,664.8099980000001,664.8099980000001,296440000
1996-08-29,664.8099980000001,664.8099980000001,655.349976,657.400024,657.400024,321120000
1996-08-30,657.400024,657.710022,650.52002,651.98999,651.98999,258380000
1996-09-03,651.98999,655.130005,643.969971,654.719971,654.719971,345740000
1996-09-04,654.719971,655.820007,652.929993,655.6099849999999,655.6099849999999,351290000
1996-09-05,655.6099849999999,655.6099849999999,648.8900150000001,649.4400019999999,649.4400019999999,361430000
1996-09-06,649.4400019999999,658.210022,649.4400019999999,655.679993,655.679993,348710000
1996-09-09,655.679993,663.77002,655.679993,663.76001,663.76001,311530000
1996-09-10,663.76001,665.570007,661.549988,663.8099980000001,663.8099980000001,372960000
1996-09-11,663.8099980000001,667.72998,661.789978,667.280029,667.280029,376880000
1996-09-12,667.280029,673.070007,667.280029,671.150024,671.150024,398820000
1996-09-13,671.150024,681.3900150000001,671.150024,680.539978,680.539978,488360000
1996-09-16,680.539978,686.47998,680.530029,683.97998,683.97998,430080000
1996-09-17,683.97998,685.799988,679.960022,682.9400019999999,682.9400019999999,449850000
1996-09-18,682.9400019999999,683.77002,679.75,681.469971,681.469971,396600000
1996-09-19,681.469971,684.070007,679.0599980000001,683.0,683.0,398580000
1996-09-20,683.0,687.070007,683.0,687.030029,687.030029,519420000
1996-09-23,687.030029,687.030029,681.01001,686.47998,686.47998,297760000
1996-09-24,686.47998,690.880005,683.539978,685.6099849999999,685.6099849999999,460150000
1996-09-25,685.6099849999999,688.26001,684.919983,685.830017,685.830017,451710000
1996-09-26,685.830017,690.150024,683.77002,685.8599849999999,685.8599849999999,500870000
1996-09-27,685.8599849999999,687.1099849999999,683.72998,686.1900019999999,686.1900019999999,414760000
1996-09-30,686.1900019999999,690.1099849999999,686.030029,687.330017,687.330017,388570000
1996-10-01,687.3099980000001,689.539978,684.4400019999999,689.080017,689.080017,421550000
1996-10-02,689.080017,694.820007,689.080017,694.01001,694.01001,440130000
1996-10-03,694.01001,694.8099980000001,691.780029,692.780029,692.780029,386500000
1996-10-04,692.780029,701.73999,692.780029,701.460022,701.460022,463940000
1996-10-07,701.460022,704.169983,701.3900150000001,703.340027,703.340027,380750000
1996-10-08,703.340027,705.76001,699.880005,700.6400150000001,700.6400150000001,435070000
1996-10-09,700.6400150000001,702.3599849999999,694.419983,696.73999,696.73999,408450000
1996-10-10,696.73999,696.820007,693.340027,694.6099849999999,694.6099849999999,394950000
1996-10-11,694.6099849999999,700.669983,694.6099849999999,700.659973,700.659973,396050000
1996-10-14,700.659973,705.159973,700.659973,703.539978,703.539978,322000000
1996-10-15,703.539978,708.070007,699.070007,702.570007,702.570007,458980000
1996-10-16,702.570007,704.419983,699.150024,704.409973,704.409973,441410000
1996-10-17,705.0,708.52002,704.76001,706.98999,706.98999,478550000
1996-10-18,706.98999,711.039978,706.1099849999999,710.820007,710.820007,473020000
1996-10-21,710.820007,714.099976,707.710022,709.849976,709.849976,414630000
1996-10-22,709.849976,709.849976,704.549988,706.570007,706.570007,410790000
1996-10-23,706.570007,707.3099980000001,700.97998,707.27002,707.27002,442170000
1996-10-24,707.27002,708.25,702.1099849999999,702.289978,702.289978,418970000
1996-10-25,702.289978,704.1099849999999,700.530029,700.919983,700.919983,367640000
1996-10-28,700.919983,705.400024,697.25,697.26001,697.26001,383620000
1996-10-29,697.26001,703.25,696.219971,701.5,701.5,443890000
1996-10-30,701.5,703.4400019999999,700.049988,700.900024,700.900024,437770000
1996-10-31,700.900024,706.6099849999999,700.349976,705.27002,705.27002,482840000
1996-11-01,705.27002,708.599976,701.299988,703.77002,703.77002,465510000
1996-11-04,703.77002,707.02002,702.840027,706.72998,706.72998,398790000
1996-11-05,706.72998,714.5599980000001,706.72998,714.1400150000001,714.1400150000001,486660000
1996-11-06,714.1400150000001,724.599976,712.830017,724.590027,724.590027,509600000
1996-11-07,724.590027,729.48999,722.22998,727.650024,727.650024,502530000
1996-11-08,727.650024,730.820007,725.219971,730.820007,730.820007,402320000
1996-11-11,730.820007,732.599976,729.9400019999999,731.869995,731.869995,353960000
1996-11-12,731.869995,733.039978,728.200012,729.5599980000001,729.5599980000001,471740000
1996-11-13,729.5599980000001,732.1099849999999,728.030029,731.130005,731.130005,429840000
1996-11-14,731.130005,735.98999,729.200012,735.880005,735.880005,480350000
1996-11-15,735.880005,741.919983,735.150024,737.619995,737.619995,529100000
1996-11-18,737.619995,739.23999,734.3900150000001,737.02002,737.02002,388520000
1996-11-19,737.02002,742.179993,736.869995,742.159973,742.159973,461980000
1996-11-20,742.159973,746.98999,740.400024,743.950012,743.950012,497900000
1996-11-21,743.950012,745.200012,741.080017,742.75,742.75,464430000
1996-11-22,742.75,748.72998,742.75,748.72998,748.72998,525210000
1996-11-25,748.72998,757.049988,747.98999,757.030029,757.030029,475260000
1996-11-26,757.030029,762.119995,752.830017,755.960022,755.960022,527380000
1996-11-27,755.960022,757.299988,753.179993,755.0,755.0,377780000
1996-11-29,755.0,758.27002,755.0,757.02002,757.02002,14990000
1996-12-02,757.02002,757.030029,751.48999,756.5599980000001,756.5599980000001,412520000
1996-12-03,756.5599980000001,761.75,747.580017,748.280029,748.280029,516160000
1996-12-04,748.280029,748.400024,738.460022,745.099976,745.099976,498240000
1996-12-05,745.099976,747.650024,742.6099849999999,744.380005,744.380005,483710000
1996-12-06,744.380005,744.380005,726.8900150000001,739.599976,739.599976,500860000
1996-12-09,739.599976,749.76001,739.599976,749.76001,749.76001,381570000
1996-12-10,749.76001,753.429993,747.02002,747.539978,747.539978,446120000
1996-12-11,747.539978,747.539978,732.75,740.72998,740.72998,494210000
1996-12-12,740.72998,744.8599849999999,729.299988,729.299988,729.299988,492920000
1996-12-13,729.330017,731.400024,721.969971,728.6400150000001,728.6400150000001,458540000
1996-12-16,728.6400150000001,732.679993,719.400024,720.97998,720.97998,447560000
1996-12-17,720.97998,727.669983,716.6900019999999,726.039978,726.039978,519840000
1996-12-18,726.039978,732.76001,726.039978,731.539978,731.539978,500490000
1996-12-19,731.539978,746.0599980000001,731.539978,745.76001,745.76001,526410000
1996-12-20,745.76001,755.409973,745.76001,748.869995,748.869995,654340000
1996-12-23,748.869995,750.400024,743.280029,746.919983,746.919983,343280000
1996-12-24,746.919983,751.030029,746.919983,751.030029,751.030029,165140000
1996-12-26,751.030029,757.070007,751.02002,755.820007,755.820007,254630000
1996-12-27,755.820007,758.75,754.820007,756.789978,756.789978,253810000
1996-12-30,756.789978,759.200012,752.72998,753.849976,753.849976,339060000
1996-12-31,753.849976,753.950012,740.73999,740.73999,740.73999,399760000
1997-01-02,740.73999,742.8099980000001,729.549988,737.01001,737.01001,463230000
1997-01-03,737.01001,748.23999,737.01001,748.030029,748.030029,452970000
1997-01-06,748.030029,753.3099980000001,743.820007,747.650024,747.650024,531350000
1997-01-07,747.650024,753.26001,742.179993,753.22998,753.22998,538220000
1997-01-08,753.22998,755.719971,747.710022,748.409973,748.409973,557510000
1997-01-09,748.409973,757.679993,748.409973,754.849976,754.849976,555370000
1997-01-10,754.849976,759.650024,746.919983,759.5,759.5,545850000
1997-01-13,759.5,762.849976,756.6900019999999,759.51001,759.51001,445400000
1997-01-14,759.51001,772.039978,759.51001,768.8599849999999,768.8599849999999,531600000
1997-01-15,768.8599849999999,770.950012,763.719971,767.200012,767.200012,524990000
1997-01-16,767.200012,772.049988,765.25,769.75,769.75,537290000
1997-01-17,769.75,776.369995,769.719971,776.169983,776.169983,534640000
1997-01-20,776.169983,780.080017,774.1900019999999,776.700012,776.700012,440470000
1997-01-21,776.700012,783.719971,772.0,782.719971,782.719971,571280000
1997-01-22,782.719971,786.22998,779.5599980000001,786.22998,786.22998,589230000
1997-01-23,786.22998,794.669983,776.6400150000001,777.5599980000001,777.5599980000001,685070000
1997-01-24,777.5599980000001,778.210022,768.169983,770.52002,770.52002,542920000
1997-01-27,770.52002,771.429993,764.179993,765.02002,765.02002,445760000
1997-01-28,765.02002,776.320007,761.75,765.02002,765.02002,541580000
1997-01-29,765.02002,772.700012,765.02002,772.5,772.5,498390000
1997-01-30,772.5,784.169983,772.5,784.169983,784.169983,524160000
1997-01-31,784.169983,791.8599849999999,784.169983,786.159973,786.159973,578550000
1997-02-03,786.159973,787.1400150000001,783.119995,786.72998,786.72998,463600000
1997-02-04,786.72998,789.280029,783.679993,789.26001,789.26001,506530000
1997-02-05,789.26001,792.710022,773.429993,778.280029,778.280029,580520000
1997-02-06,778.280029,780.349976,774.450012,780.150024,780.150024,519660000
1997-02-07,780.150024,789.719971,778.1900019999999,789.5599980000001,789.5599980000001,540910000
1997-02-10,789.5599980000001,793.460022,784.6900019999999,785.429993,785.429993,471590000
1997-02-11,785.429993,789.599976,780.950012,789.590027,789.590027,483090000
1997-02-12,789.590027,802.77002,789.590027,802.77002,802.77002,563890000
1997-02-13,802.77002,812.929993,802.77002,811.820007,811.820007,593710000
1997-02-14,811.820007,812.200012,808.150024,808.47998,808.47998,491540000
1997-02-18,808.47998,816.289978,806.340027,816.289978,816.289978,474110000
1997-02-19,816.289978,817.679993,811.200012,812.48999,812.48999,519350000
1997-02-20,812.48999,812.48999,800.349976,802.799988,802.799988,492220000
1997-02-21,802.799988,804.9400019999999,799.98999,801.77002,801.77002,478450000
1997-02-24,801.77002,810.6400150000001,798.419983,810.280029,810.280029,462450000
1997-02-25,810.280029,812.849976,807.650024,812.030029,812.030029,527450000
1997-02-26,812.099976,812.700012,798.130005,805.679993,805.679993,573920000
1997-02-27,805.679993,805.679993,795.0599980000001,795.070007,795.070007,464660000
1997-02-28,795.070007,795.700012,788.5,790.820007,790.820007,508280000
1997-03-03,790.820007,795.3099980000001,785.659973,795.3099980000001,795.3099980000001,437220000
1997-03-04,795.3099980000001,798.929993,789.97998,790.950012,790.950012,537890000
1997-03-05,790.950012,801.98999,790.950012,801.98999,801.98999,532500000
1997-03-06,801.98999,804.1099849999999,797.5,798.5599980000001,798.5599980000001,540310000
1997-03-07,798.5599980000001,808.1900019999999,798.5599980000001,804.969971,804.969971,508270000
1997-03-10,804.969971,813.659973,803.659973,813.650024,813.650024,468780000
1997-03-11,813.650024,814.900024,810.77002,811.340027,811.340027,493250000
1997-03-12,811.340027,811.340027,801.070007,804.26001,804.26001,490200000
1997-03-13,804.26001,804.26001,789.4400019999999,789.5599980000001,789.5599980000001,507560000
1997-03-14,789.5599980000001,796.880005,789.5599980000001,793.169983,793.169983,491540000
1997-03-17,793.169983,796.280029,782.97998,795.710022,795.710022,495260000
1997-03-18,795.710022,797.179993,785.469971,789.659973,789.659973,467330000
1997-03-19,789.659973,791.590027,780.030029,785.77002,785.77002,535580000
1997-03-20,785.77002,786.289978,778.039978,782.650024,782.650024,497480000
1997-03-21,782.650024,786.4400019999999,782.650024,784.099976,784.099976,638760000
1997-03-24,784.099976,791.01001,780.789978,790.8900150000001,790.8900150000001,451970000
1997-03-25,790.8900150000001,798.1099849999999,788.3900150000001,789.070007,789.070007,487520000
1997-03-26,789.070007,794.8900150000001,786.77002,790.5,790.5,506670000
1997-03-27,790.5,792.580017,767.320007,773.880005,773.880005,476790000
1997-03-31,773.880005,773.880005,756.130005,757.119995,757.119995,555880000
1997-04-01,757.119995,761.48999,751.26001,759.6400150000001,759.6400150000001,515770000
1997-04-02,759.6400150000001,759.650024,747.590027,750.1099849999999,750.1099849999999,478210000
1997-04-03,750.1099849999999,751.039978,744.400024,750.320007,750.320007,498010000
1997-04-04,750.320007,757.900024,744.039978,757.900024,757.900024,544580000
